종목,날짜,시가,고가,저가,종가,수익률,변동성,거래량,매수량,매도량,외국인순거래량,기관순거래량,개인순거래량
S-OIL,2016-01-13,79400,80200,78600,79800,0.01388,0.00019,162460,101506,60953,50489,16813,-71154
S-OIL,2016-01-14,78800,80500,78500,79100,-0.00881,0.00008,244317,118445,125871,-35181,49032,-8469
S-OIL,2016-01-15,80300,80600,78100,79100,0.00000,0.00000,154804,69989,84814,15819,-7021,-7728
S-OIL,2016-01-18,78900,80300,77100,79300,0.00253,0.00001,275516,176498,99017,-36658,84325,-49341
S-OIL,2016-01-19,79600,79800,77300,77800,-0.01910,0.00036,216043,99168,116874,-38392,-1524,35739
S-OIL,2016-01-20,77700,78500,75600,76600,-0.01554,0.00024,308485,178842,129642,13744,3471,-9941
S-OIL,2016-01-21,76500,80000,76400,78700,0.02705,0.00073,483085,349095,133989,18024,103194,-118690
S-OIL,2016-01-22,80000,80200,78300,80000,0.01638,0.00027,197580,117990,79589,8599,21314,-30128
S-OIL,2016-01-25,81200,82000,80500,80700,0.00871,0.00008,240274,130534,109739,46449,21612,-61899
S-OIL,2016-01-26,80700,81900,79300,81100,0.00494,0.00002,211235,102277,108957,22573,10718,-32990
S-OIL,2016-01-27,82200,82200,76800,77600,-0.04412,0.00195,665877,291557,374319,-96763,-112967,208203
S-OIL,2016-01-28,77700,78200,74700,76300,-0.01689,0.00029,751478,394413,357064,-205785,47817,146682
S-OIL,2016-01-29,77000,78500,76700,78200,0.02460,0.00060,429364,234074,195289,47782,-10985,-41456
S-OIL,2016-02-01,77400,81400,77400,81400,0.04011,0.00161,529030,376250,152779,96789,145007,-235278
S-OIL,2016-02-02,80600,81600,79600,79700,-0.02111,0.00045,204592,72945,131646,38594,-20987,-16729
S-OIL,2016-02-03,78900,80400,77600,78800,-0.01136,0.00013,270421,119869,150551,-15589,-28261,44877
S-OIL,2016-02-04,80300,83000,80100,83000,0.05193,0.00270,666423,499479,166943,-24516,155549,-150128
S-OIL,2016-02-05,82400,84200,82100,84000,0.01198,0.00014,371870,259519,112350,46672,80067,-125403
S-OIL,2016-02-11,81400,82500,76500,76800,-0.08961,0.00803,870176,415538,454637,-269855,-155623,412811
S-OIL,2016-02-12,76600,77400,72500,74100,-0.03579,0.00128,739844,416852,322991,-215998,17323,197650
S-OIL,2016-02-15,76500,76800,73900,74200,0.00135,0.00000,445966,191999,253966,-15091,-55906,68368
S-OIL,2016-02-16,74800,77600,74600,77400,0.04222,0.00178,395157,246746,148410,53850,42735,-94575
S-OIL,2016-02-17,77000,77600,75700,76500,-0.01170,0.00014,347609,198305,149303,-100869,43584,52557
S-OIL,2016-02-18,78500,78600,76500,77900,0.01814,0.00033,306655,189463,117191,-142,17052,-17875
S-OIL,2016-02-19,78000,80300,77800,80000,0.02660,0.00071,443895,305294,138600,7046,51658,-67552
S-OIL,2016-02-22,78900,80000,78700,79200,-0.01005,0.00010,192384,118307,74076,-44979,-9304,52556
S-OIL,2016-02-23,80300,81900,80300,81200,0.02494,0.00062,411830,244078,167751,-6909,57475,-65146
S-OIL,2016-02-24,80200,81700,79700,81700,0.00614,0.00004,240381,164886,75494,7033,40035,-47007
S-OIL,2016-02-25,81300,82000,79300,80800,-0.01108,0.00012,237919,113223,124695,-16616,-9967,26891
S-OIL,2016-02-26,81200,81800,79700,80000,-0.00995,0.00010,176985,75502,101482,8843,-28545,19461
S-OIL,2016-02-29,80100,81200,79000,79000,-0.01258,0.00016,306733,105107,201625,-8534,-73322,80238
S-OIL,2016-03-02,80600,83000,79700,82500,0.04335,0.00188,497079,353302,143776,28855,160428,-186760
S-OIL,2016-03-03,82900,85300,82600,84600,0.02514,0.00063,463037,313776,149260,97920,60402,-154301
S-OIL,2016-03-04,84900,85000,82900,84200,-0.00474,0.00002,171030,97733,73296,-68265,28631,37714
S-OIL,2016-03-07,84700,86000,84300,85500,0.01532,0.00023,243363,180861,62501,-34287,80478,-48114
S-OIL,2016-03-08,86000,86700,84100,85900,0.00467,0.00002,222570,135277,87292,-53638,59058,-4302
S-OIL,2016-03-09,84600,86100,83300,83700,-0.02594,0.00067,238365,108189,130175,-110557,20483,81589
S-OIL,2016-03-10,85300,86900,85300,86300,0.03059,0.00094,395323,251412,143910,60645,55079,-113796
S-OIL,2016-03-11,86200,86200,84600,84800,-0.01753,0.00031,242730,142095,100634,-93908,61086,31609
S-OIL,2016-03-14,85800,86500,84700,84700,-0.00118,0.00000,209446,114030,95415,-68473,37662,31299
S-OIL,2016-03-15,84800,85300,83500,84700,0.00000,0.00000,201276,117748,83527,-33287,37233,-4634
S-OIL,2016-03-16,84600,85800,84000,84600,-0.00118,0.00000,156211,77736,78474,30401,-21259,-8703
S-OIL,2016-03-17,86200,89800,86100,89500,0.05630,0.00317,502099,346631,155467,146056,54466,-199287
S-OIL,2016-03-18,90700,90900,89000,89800,0.00335,0.00001,364770,201838,162931,-49634,109448,-61467
S-OIL,2016-03-21,90500,91000,90000,91000,0.01327,0.00018,224882,122303,102578,41825,-1859,-39574
S-OIL,2016-03-22,91200,91800,90100,90700,-0.00330,0.00001,176966,109976,66989,-28114,48997,-20345
S-OIL,2016-03-23,91600,91700,90700,91200,0.00550,0.00003,168591,105144,63446,36342,343,-40221
S-OIL,2016-03-24,90900,92300,90500,91100,-0.00110,0.00000,131205,74726,56478,40497,-8989,-31545
S-OIL,2016-03-25,91600,91900,90600,91300,0.00219,0.00000,97711,47628,50082,-5551,4830,-843
S-OIL,2016-03-28,91500,92100,90400,92000,0.00764,0.00006,116446,74269,42176,8163,29801,-38183
S-OIL,2016-03-29,92300,97000,92000,95500,0.03734,0.00139,407841,286340,121500,57080,40970,-97253
S-OIL,2016-03-30,95800,97700,95500,96400,0.00938,0.00009,235838,147416,88421,-35739,37785,-4095
S-OIL,2016-03-31,96800,98000,95100,97900,0.01544,0.00024,438849,317368,121480,36019,12349,-58619
S-OIL,2016-04-01,97900,98200,95700,96700,-0.01233,0.00015,326960,155803,171156,-14836,-34140,49077
S-OIL,2016-04-04,96500,96500,92200,94500,-0.02301,0.00053,349511,160983,188527,18997,-31584,12717
S-OIL,2016-04-05,92700,95300,92700,94800,0.00317,0.00001,245298,123887,121410,59525,-18373,-41364
S-OIL,2016-04-06,95500,95800,94100,94900,0.00105,0.00000,199487,91638,107848,5954,-2038,-5151
S-OIL,2016-04-07,96800,97900,95200,96200,0.01361,0.00019,213986,87785,126200,-10786,11581,-774
S-OIL,2016-04-08,95100,96600,94700,96600,0.00415,0.00002,122896,64931,57964,42962,-47119,2978
S-OIL,2016-04-11,96700,97700,95600,95900,-0.00727,0.00005,116626,45651,70974,4164,-14943,12500
S-OIL,2016-04-12,95900,96500,95500,96500,0.00624,0.00004,113620,66412,47207,41800,-18822,-27095
S-OIL,2016-04-14,97100,98100,96200,98100,0.01644,0.00027,231272,137930,93341,52532,5011,-57262
S-OIL,2016-04-15,96900,97600,90900,91100,-0.07403,0.00548,687732,246736,440995,-83689,-157839,241951
S-OIL,2016-04-18,90200,92000,89100,92000,0.00983,0.00010,365864,167992,197871,125316,-128655,14740
S-OIL,2016-04-19,92700,92900,90400,91000,-0.01093,0.00012,307732,114226,193505,102130,-154897,54603
S-OIL,2016-04-20,91700,92700,88200,88800,-0.02447,0.00060,456794,189193,267600,68785,-169200,98635
S-OIL,2016-04-21,90300,91400,87100,90100,0.01453,0.00021,614492,343814,270677,-102886,132967,-35996
S-OIL,2016-04-22,89200,90300,88800,89100,-0.01116,0.00012,207123,72854,134268,15045,-36673,18820
S-OIL,2016-04-25,89200,91100,89200,89400,0.00336,0.00001,224573,113585,110987,-4879,13671,-15469
S-OIL,2016-04-26,89000,89200,86800,87500,-0.02148,0.00046,313646,121272,192373,-43018,-26848,69362
S-OIL,2016-04-27,88100,88900,88000,88400,0.01023,0.00010,196244,77149,119094,69597,-38563,-30501
S-OIL,2016-04-28,88900,89700,88000,88900,0.00564,0.00003,276468,124895,151572,20784,-883,-17554
S-OIL,2016-04-29,89000,89100,86500,87100,-0.02046,0.00042,239025,81190,157834,-23793,-37754,61256
S-OIL,2016-05-02,86500,89700,86300,87500,0.00458,0.00002,253283,162998,90284,-47428,93783,-46268
S-OIL,2016-05-03,88500,89400,87700,89200,0.01924,0.00037,202652,118574,84077,30581,11411,-39539
S-OIL,2016-05-04,88000,88500,83300,85000,-0.04823,0.00233,670439,278598,391840,-151917,-100019,242289
S-OIL,2016-05-09,83100,83900,80400,81700,-0.03960,0.00157,661068,324715,336352,-147967,22549,128322
S-OIL,2016-05-10,82200,83700,81900,83300,0.01939,0.00038,276654,155143,121510,26462,14940,-42457
S-OIL,2016-05-11,84300,85800,83500,85300,0.02373,0.00056,362942,220248,142693,24838,-16718,-8024
S-OIL,2016-05-12,85700,86600,85300,86200,0.01050,0.00011,248511,147927,100583,81478,237,-81702
S-OIL,2016-05-13,86800,86800,84100,84100,-0.02466,0.00061,190342,81325,109016,4332,-44086,29701
SK,2015-05-18,241500,246500,241000,246500,0.01430,0.00020,54937,27010,27926,10441,-6621,-1835
SK,2015-05-19,244000,247500,243000,245000,-0.00610,0.00004,56646,25290,31355,-7140,15312,-6691
SK,2015-05-20,244000,252000,242500,250500,0.02220,0.00049,100103,57826,42276,-1370,30792,-26669
SK,2015-05-21,249000,252500,245500,252000,0.00597,0.00004,117028,79453,37574,-17109,33670,-15361
SK,2015-05-22,253000,253000,244500,245500,-0.02613,0.00068,109698,39888,69809,-25402,-6237,31544
SK,2015-05-26,243500,248000,242000,247500,0.00811,0.00007,68942,35305,33636,1164,8056,-8360
SK,2015-05-27,244500,246500,237500,239500,-0.03286,0.00108,133407,49928,83478,-41046,306,41301
SK,2015-05-28,240000,252000,240000,249000,0.03890,0.00151,205765,135686,70078,-6196,88461,-81751
SK,2015-05-29,247000,256000,245500,249500,0.00201,0.00000,199377,123597,75779,-21732,32457,-13034
SK,2015-06-01,256500,286500,255000,282000,0.12245,0.01499,484423,327621,156801,9278,49882,-59993
SK,2015-06-02,287000,287500,272000,273500,-0.03061,0.00094,295739,184550,111188,-28029,21029,7266
SK,2015-06-03,277500,281500,269500,272500,-0.00366,0.00001,130953,74728,56224,-2392,-10147,11271
SK,2015-06-04,269500,280500,264000,275000,0.00913,0.00008,145825,81675,64149,-3962,12958,-9364
SK,2015-06-05,272000,282500,271500,281000,0.02158,0.00047,104799,51291,53507,-11890,12741,-5762
SK,2015-06-08,279500,283500,273500,278000,-0.01073,0.00012,80910,30061,50848,-9185,1543,15096
SK,2015-06-09,278500,278500,267000,269000,-0.03291,0.00108,101035,30915,70119,-10808,-10415,20909
SK,2015-06-10,269000,272000,262000,262500,-0.02446,0.00060,119885,37822,82062,11562,-14096,2333
SK,2015-06-11,264000,266500,254500,254500,-0.03095,0.00096,124539,55782,68756,27162,-51480,22871
SK,2015-06-12,258500,270000,257000,266500,0.04607,0.00212,211248,104162,107085,51856,-47171,-3450
SK,2015-06-15,269500,278000,266000,266000,-0.00188,0.00000,148068,84363,63704,-13304,16182,-1984
SK,2015-06-16,270000,270000,258500,265500,-0.00188,0.00000,88285,39438,48846,-7938,8453,-397
SK,2015-06-17,264000,274000,263000,272500,0.02602,0.00068,77954,42088,35865,-14475,24965,-8877
SK,2015-06-18,272500,272500,266500,271500,-0.00368,0.00001,91113,59595,31517,-25600,15242,9484
SK,2015-06-19,272000,281500,270000,277500,0.02186,0.00048,166279,105899,60379,8199,26220,-35660
SK,2015-06-22,276500,285000,275000,281500,0.01431,0.00020,138381,94393,43987,-257,25197,-24590
SK,2015-06-23,283000,284500,273000,274500,-0.02518,0.00063,111726,47226,64499,8433,-18586,9300
SK,2015-06-24,274000,280000,255000,269000,-0.02024,0.00041,255602,114712,140889,35720,-40848,8357
SK,2015-06-25,269000,281000,267000,277500,0.03111,0.00097,151233,89985,61247,8956,10655,-18571
SK,2015-06-26,279500,281000,275000,279500,0.00718,0.00005,107330,58865,48464,-10829,26839,-17310
SK,2015-06-29,272000,275500,266500,268500,-0.04015,0.00161,87896,51554,36341,-25474,29939,-6699
SK,2015-06-30,267500,276500,266000,276500,0.02936,0.00086,89812,61870,27941,2420,18014,-20972
SK,2015-07-01,277000,282500,271000,282500,0.02147,0.00046,89342,56215,33126,-1474,9285,-7443
SK,2015-07-02,284500,285500,279000,285000,0.00881,0.00008,83583,46287,37295,8876,-637,-7771
SK,2015-07-03,284000,284500,275500,280000,-0.01770,0.00031,52666,22696,29969,-4525,-4650,9153
SK,2015-07-06,276000,278500,270000,270000,-0.03637,0.00132,45353,18577,26775,-4880,-3352,8330
SK,2015-07-07,273000,279000,270500,276000,0.02198,0.00048,100224,58109,42114,26720,6153,-33169
SK,2015-07-08,277000,281000,270500,270500,-0.02013,0.00041,76198,40013,36184,3254,986,-4016
SK,2015-07-09,270500,287000,265000,287000,0.05921,0.00351,135328,92389,42938,-9620,48084,-37235
SK,2015-07-10,288000,297500,284000,290000,0.01040,0.00011,122289,81404,40884,-12002,5693,6334
SK,2015-07-13,287500,300500,284500,295000,0.01709,0.00029,121258,71728,49529,-4862,3401,1251
SK,2015-07-14,295500,305000,290000,296500,0.00507,0.00003,160048,102093,57954,-1796,-19157,19230
SK,2015-07-15,295000,304000,293500,296000,-0.00169,0.00000,129269,78999,50269,14831,-18752,3486
SK,2015-07-16,297000,300500,292000,292000,-0.01361,0.00019,455320,236205,219114,18343,-15009,-3309
SK,2015-07-17,295000,303500,292500,299000,0.02369,0.00056,110492,57589,52902,18030,-9581,-7803
SK,2015-07-20,297500,311000,297500,309000,0.03290,0.00108,101056,64793,36262,15605,16755,-32302
SK,2015-07-21,311000,311000,303500,309000,0.00000,0.00000,84136,47473,36662,4354,-3758,858
SK,2015-07-22,305500,308000,300500,302500,-0.02126,0.00045,72928,28189,44738,5107,-4733,481
SK,2015-07-23,303500,316000,302000,314500,0.03890,0.00151,113350,78913,34436,3993,27157,-30868
SK,2015-07-24,314500,324000,310000,320500,0.01890,0.00036,134922,89790,45131,8964,4412,-12383
SK,2015-07-27,319000,319500,304000,306500,-0.04466,0.00199,98892,37342,61549,-2111,-21680,21000
SK,2015-07-28,306000,307500,291500,304000,-0.00819,0.00007,204022,118849,85172,46014,-41676,-3966
SK,2015-07-29,302000,310500,287500,287500,-0.05580,0.00311,195843,65775,130067,-3138,-21602,24834
SK,2015-07-30,288000,302000,287500,293500,0.02065,0.00043,230112,106859,123252,41496,-23907,-16999
SK,2015-07-31,295000,306000,293500,306000,0.04171,0.00174,190170,118827,71342,50037,-44369,-4821
SK,2015-08-03,308500,308500,298000,303000,-0.00985,0.00010,104808,50607,54200,9495,-15709,6961
SK,2015-08-04,306000,306000,298500,304000,0.00329,0.00001,89013,52451,36561,17616,-21002,3337
SK,2015-08-05,301500,304500,299000,299000,-0.01658,0.00028,80979,36759,44219,9574,-19469,10153
SK,2015-08-06,299000,313000,299000,309500,0.03451,0.00119,159231,110393,48837,-24803,40765,-14932
SK,2015-08-07,309500,311000,298000,298000,-0.03786,0.00143,102285,38836,63448,-19585,2314,17852
SK,2015-08-10,298000,299000,288000,291500,-0.02205,0.00049,117858,48955,68902,-3433,-3539,7097
SK,2015-08-11,295000,298500,292500,298000,0.02205,0.00049,79350,42659,36690,19801,-9717,-9891
SK,2015-08-12,298000,304000,296000,304000,0.01993,0.00040,154635,80689,73945,11328,11646,-21025
SK,2015-08-13,305000,314000,303500,310500,0.02116,0.00045,137638,92466,45171,7864,6499,-15768
SK,2015-08-17,298500,304500,297000,298500,-0.03941,0.00155,191794,75512,116281,41857,-49731,8880
SK,2015-08-18,295500,298500,264500,265500,-0.11716,0.01373,394780,134645,260134,31274,-58684,30452
SK,2015-08-19,268500,275000,260000,274500,0.03334,0.00111,333440,163871,169568,-11146,34555,-23137
SK,2015-08-20,269500,272500,255500,256000,-0.06977,0.00487,301256,116118,185137,-10073,3435,7564
SK,2015-08-21,245000,258500,244000,256000,0.00000,0.00000,230093,111421,118671,35966,7426,-42813
SK,2015-08-24,255000,256000,237000,240000,-0.06454,0.00417,305500,140132,165367,-661,-18757,30339
SK,2015-08-25,240000,245000,231000,234000,-0.02532,0.00064,500304,213267,287036,-36037,21430,14597
SK,2015-08-26,236500,241500,232000,240500,0.02740,0.00075,381139,169265,211873,17185,-48009,31447
SK,2015-08-27,241500,252500,239500,247500,0.02869,0.00082,337529,194677,142851,-36821,36568,742
SK,2015-08-28,256500,265000,252000,262000,0.05693,0.00324,322565,187464,135100,-15924,17758,-1496
SK,2015-08-31,278500,279000,265000,270000,0.03008,0.00090,478312,219555,258756,-34264,37769,-1744
SK,2015-09-01,269000,273500,266500,270000,0.00000,0.00000,214777,117115,97661,26078,-30172,-17894
SK,2015-09-02,266000,272000,266000,270000,0.00000,0.00000,225449,89881,135567,-9150,-71629,-8426
SK,2015-09-03,270000,273000,268500,270000,0.00000,0.00000,135124,53522,81601,13663,-55308,-9331
SK,2015-09-04,269000,269000,250500,257000,-0.04935,0.00244,234671,73970,160700,-25159,-76087,7066
SK,2015-09-07,255500,258000,248500,256000,-0.00390,0.00002,267174,120399,146774,-84242,-48775,-13947
SK,2015-09-08,255500,256500,244500,249000,-0.02772,0.00077,349197,149997,199199,-94225,-45946,-7836
SK,2015-09-09,250500,253500,247000,250500,0.00601,0.00004,359084,159770,199313,-57510,-63960,32846
SK,2015-09-10,247500,254500,247000,254500,0.01584,0.00025,241613,120479,121133,-56403,-20333,-12699
SK,2015-09-11,251000,255000,250000,254000,-0.00197,0.00000,153718,46537,107180,-43547,-61793,-4860
SK,2015-09-14,254000,255000,250500,254500,0.00197,0.00000,170034,69966,100067,-54458,-17019,-11493
SK,2015-09-15,254000,255000,252000,254000,-0.00197,0.00000,154855,77155,77699,-56471,-14770,-10703
SK,2015-09-16,254500,258000,253000,254000,0.00000,0.00000,250169,72062,178106,-25962,-76726,10458
SK,2015-09-17,255000,255500,253000,254000,0.00000,0.00000,166093,64457,101635,-17888,-55260,-1016
SK,2015-09-18,253500,254500,251500,253500,-0.00197,0.00000,207362,42566,164795,-40968,-73496,2132
SK,2015-09-21,253500,254000,248000,252500,-0.00395,0.00002,167535,44987,122547,-17689,-66439,-19699
SK,2015-09-22,255000,256000,251500,255500,0.01181,0.00014,129190,77160,52029,-25901,-19574,-8907
SK,2015-09-23,252500,254000,249500,249500,-0.02376,0.00056,166888,69543,97344,-92194,-29445,10713
SK,2015-09-24,251000,251500,242500,247500,-0.00805,0.00006,214744,87946,126797,-62819,-57631,3560
SK,2015-09-25,245500,247500,239000,242000,-0.02247,0.00051,311597,97264,214332,-50854,-93721,-1974
SK,2015-09-30,236500,248000,234500,244000,0.00823,0.00007,230502,117720,112781,-70722,-6878,756
SK,2015-10-01,242000,253000,242000,246000,0.00816,0.00007,181715,87361,94353,-13964,-34355,9182
SK,2015-10-02,246500,253500,246500,251500,0.02211,0.00049,182059,85445,96613,-5787,-23287,-257
SK,2015-10-05,251000,257500,251000,251500,0.00000,0.00000,138685,60238,78446,-49412,-27623,1424
SK,2015-10-06,253000,256000,252500,254000,0.00989,0.00010,194644,112076,82567,-84866,1034,-5956
SK,2015-10-07,254000,263500,254000,260500,0.02527,0.00064,237245,166045,71199,-141680,79504,14019
SK,2015-10-08,261500,263000,256500,260500,0.00000,0.00000,235525,124548,110976,-113246,35210,6878
SK,2015-10-12,258500,262000,254500,254500,-0.02330,0.00054,192761,72802,119958,-89020,-22553,17602
SK,2015-10-13,256000,259000,254500,257500,0.01172,0.00014,131463,66785,64677,-49520,-14287,-6446
SK,2015-10-14,256500,267000,256500,265000,0.02871,0.00082,150266,110424,39841,-40417,15124,-16103
SK,2015-10-15,263500,268500,263500,266000,0.00377,0.00001,166554,110443,56110,-41946,18877,-22969
SK,2015-10-16,266000,270500,266000,269000,0.01122,0.00013,183764,88386,95377,-10875,-25621,-2854
SK,2015-10-19,268000,270500,267000,270000,0.00371,0.00001,146683,69700,76982,-17218,-14107,-7716
SK,2015-10-20,268000,272500,266000,270000,0.00000,0.00000,160570,84854,75715,-40105,-3214,-8492
SK,2015-10-21,268000,272000,268000,269000,-0.00371,0.00001,173264,76213,97050,10037,-71312,2268
SK,2015-10-22,267000,271500,267000,269500,0.00186,0.00000,173474,83014,90459,35246,-99044,-5627
SK,2015-10-23,270500,273500,267000,269000,-0.00186,0.00000,167895,64955,102939,-12084,-48844,-3228
SK,2015-10-26,269000,270500,262500,267500,-0.00559,0.00003,130922,51551,79370,-16016,-9238,1687
SK,2015-10-27,265000,267500,263000,267000,-0.00187,0.00000,95703,43043,52659,-28957,3803,-8569
SK,2015-10-28,265000,267000,264500,266000,-0.00375,0.00001,95772,55842,39929,-51679,10260,-3627
SK,2015-10-29,264000,271500,264000,269000,0.01122,0.00013,128831,80103,48727,-37093,26968,-10540
SK,2015-10-30,267500,270500,267000,267000,-0.00746,0.00006,185929,75513,110415,-65573,16263,-12406
SK,2015-11-02,265000,270500,264000,269000,0.00746,0.00006,107606,64174,43431,-28521,13633,-6258
SK,2015-11-03,268500,270000,222500,254000,-0.05738,0.00329,1567849,752110,815738,-120889,-134116,103754
SK,2015-11-04,260000,266500,256500,265500,0.04428,0.00196,374872,236934,137937,-42661,60154,-70624
SK,2015-11-05,264000,264000,258000,258000,-0.02866,0.00082,211238,75568,135669,-39842,-27344,-18547
SK,2015-11-06,256000,263500,255500,261000,0.01156,0.00013,141902,78325,63576,-17284,-7336,-16543
SK,2015-11-09,259000,261000,254500,256500,-0.01739,0.00030,148598,57192,91405,-21906,-43475,-9778
SK,2015-11-10,254000,255000,247000,251500,-0.01969,0.00039,161719,70212,91506,-32354,-32189,-7184
